GO_term	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:0004021	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0002054	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0004152	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0047635	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0004512	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0016872	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008519	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015026	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
GO:0019856	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0004105	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0043176	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0005335	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901374	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015871	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2000378	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015378	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015373	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1902883	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0030536	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:1901031	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0016823	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0016822	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0001883	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0047499	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
GO:0051287	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0140293	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008191	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0102158	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0018812	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015377	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015296	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0005007	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0102343	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0102344	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0102345	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0033130	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008504	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901618	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008331	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035011	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0018197	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0045745	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0004622	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
GO:0072593	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0033862	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008569	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
GO:0008028	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015295	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0008226	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1901161	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0006021	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035202	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0038002	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0015812	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051043	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0046334	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0051045	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042429	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0007425	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042337	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0072529	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0008363	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0009082	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009099	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0009098	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:1905098	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042246	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2001107	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0048491	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0042303	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0007591	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0007493	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:2000379	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0019679	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0060438	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0048522	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016325	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007444	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030951	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007166	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030952	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009953	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002009	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048729	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0010468	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051239	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051252	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051716	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0010556	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019219	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051254	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048190	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048583	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031326	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042690	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009889	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007354	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007450	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008103	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016070	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009892	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045935	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007306	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030516	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061387	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009896	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031325	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0090263	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010629	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007379	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0055092	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030704	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0035803	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0007305	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0045201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007163	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0030177	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007616	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060560	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046843	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1902680	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045893	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903508	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010608	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016055	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009966	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043488	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045611	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061013	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045196	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060562	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016071	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1905762	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0017069	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0003712	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035014	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046935	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043487	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006401	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0198738	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060049	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060070	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043551	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043550	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007552	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1905114	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903018	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010559	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035556	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045873	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010557	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007367	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045571	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048675	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030620	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035239	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010467	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035220	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048707	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2001141	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031324	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903506	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006355	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006402	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1990138	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009059	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046854	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048935	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048934	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0034655	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048010	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007406	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000178	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035613	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030674	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019904	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009950	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006351	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0097659	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0032774	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060828	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031328	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045677	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009891	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007365	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045570	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0014017	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009968	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0050920	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006357	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031344	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0110118	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007220	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007613	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0044270	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042386	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008587	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030517	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007631	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046474	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010975	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0030111	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0003730	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007318	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046621	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000425	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000427	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1901983	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035065	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000756	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007446	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903311	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0032387	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:0033962	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0050771	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1901361	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048569	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0001700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002168	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043408	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060090	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042632	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006366	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035386	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045944	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046665	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1902667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048505	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0140110	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0060213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008654	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000209	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000015	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000017	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0072697	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045665	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009792	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007516	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046533	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0001706	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007480	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000823	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0047326	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051765	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031208	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903231	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009223	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006244	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009213	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046080	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002164	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002683	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007503	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0140719	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000083	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0016441	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0014016	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007359	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0040038	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045501	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007478	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0072553	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002504	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048002	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019882	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000288	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0002495	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010977	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0071363	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007492	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
GO:1901362	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035332	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0038127	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0070848	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007310	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008039	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0097158	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035614	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1902115	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0001933	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007099	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008444	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007400	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1901044	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061157	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007422	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903645	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007141	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000625	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0098534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:2000627	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0050779	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061014	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0070262	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035615	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0004170	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0140517	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008440	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0004860	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051766	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019438	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
